ItaRP	ItaRS	ItaRoot	ItaSoil	PulhRP	PulhRS	PulhRoot	PulhSoil	SDRP	SDRS	SDRoot	SDSoil	geyenRP	geyenRS	geyenSoil	hamRP	hamRS	hamRoot	hamSoil	spa1RP	spa1RS	spa1Root	spa1Soil	spa2RP	spa2RS	spa2Root	spa2Soil	spa3RP	spa3RS	spa3Root	spa3Soil	swe1RP	swe1RS	swe1Root	swe1Soil	swe2RP	swe2RS	swe2Root	swe2Soil	swe3RP	swe3RS	swe3Root	swe3Soil	swe4RP	swe4RS	swe4Root	swe4Soil	tou1RP	tou1RS	tou1Root	tou1Soil	tou2RP	tou2RS	tou2Root	tou2Soil	tub2RP	tub2RS	tub2Root	tub2Soil	tub3RP	tub3RS	tub3Root	tub3Soil	tub4RP	tub4RS	tub4Root	tub4Soil	
tou2Soil	0.891729493234417	0.793390471156521	0.881084424224688	0.790445668744167	0.86710632934506	0.742017385857552	0.912710961276292	0.731518703597209	0.876370961012208	0.817859621328739	0.880773234668521	0.819292275409938	0.842241119349	0.77828087436425	0.758022561090094	0.834290868645333	0.781531885342448	0.720107354996383	0.779361841714771	0.884298988990575	0.854208627037542	0.865158870741807	0.859059760235628	0.864939866855571	0.785264867785567	0.7370858528365	0.777779070166219	0.902583687327472	0.784808652859516	0.890878794939594	0.781974229785056	0.896262371491008	0.839454057309452	0.822438819147101	0.845744458948033	0.887941802885483	0.871922439693584	0.818488768952205	0.852254748233458	0.874497680883067	0.837137042759274	0.79274085482316	0.850379861439856	0.881622020268257	0.871510980721872	0.79946168130847	0.849516608561678	0.807684875884949	0.716939453798708	0.784159393832364	0.691740275536724	0.630071246833833	0.553438533060035	0.742664664916708	0.529808262223292	0.842832664973342	0.735260025256958	0.785288432456475	0.731163479556417	0.838993941349319	0.75119100759788	0.872123921674215	0.759290920049719	0.830332078701945	0.748957503376967	0.888825072457424	0.74257697696712
tub2RP	0.8471548426955	0.865987206635175	0.856398147229775	0.889061359890475	0.817805574662886	0.839388480989687	0.87750068545205	0.8436953564629	0.867923737149083	0.876114828619913	0.850623923408913	0.879352095352713	0.850990928196	0.85225935472825	0.85525412008665	0.8321507511202	0.847086039316425	0.76162742793666	0.858488818975538	0.86855461208869	0.885914281585913	0.850372156333477	0.893866197908294	0.828794481812686	0.851769306380788	0.78994472720137	0.858099893387813	0.853878260573467	0.860850270508247	0.850512645259763	0.875226273448427	0.901524593122018	0.899416071906557	0.853390674728843	0.90973479522738	0.8976263690513	0.91186185261456	0.850275276896209	0.906292963070116	0.89046560405594	0.893781185705457	0.832342693461985	0.905705705789126	0.887955657843621	0.91373938737112	0.835492691934572	0.899443333906107	0.8086250168715	0.836974356049932	0.800120140640145	0.840910745695106	0.791425160015	0.840256199853158	0.780634276232333	0.842832664973342	0.6578593539551	0.7655601796781	0.774565366428339	0.79466256273835	0.8553051198522	0.874051201249019	0.867103011828478	0.890887946983587	0.851701562455733	0.858677753953587	0.884420821447927	0.873382236041169
tub2RS	0.890490521501094	0.787917910564031	0.892128929069422	0.815672896544078	0.837754834035723	0.728570794765914	0.912504235687094	0.744571386202961	0.842572642170593	0.766009668398898	0.859445664334446	0.780873956400836	0.842866186553375	0.802761973738992	0.795473269408312	0.819264093104162	0.735056352981914	0.663543341871388	0.765529845121109	0.872007198277769	0.835807361048801	0.864922311235187	0.858929020206633	0.843901096051407	0.723674175829614	0.687440178702444	0.737329312518043	0.885780825221889	0.741421094366946	0.879123897866125	0.780357818590726	0.904253748610352	0.825640930737706	0.805079748458219	0.846446051085862	0.894539993326613	0.858333028451738	0.796444148246034	0.843460399951422	0.874774727563369	0.82186574572263	0.78151640868688	0.844893010386338	0.877285582729531	0.860670295144429	0.784967851772197	0.830564241037117	0.800320214699717	0.716185714463976	0.762002848871943	0.709287964298	0.72938657199215	0.732028941005942	0.708452465998823	0.735260025256959	0.7655601796781	0.519986315354516	0.742088804907164	0.562681176896031	0.85050843948151	0.766942425200571	0.883099700875674	0.798333597089457	0.822663559071007	0.724986273576942	0.899813975704602	0.762081667483769
tub2Root	0.862443295270924	0.823815635973615	0.846096949900943	0.838328590620019	0.806595492849879	0.732815466737692	0.869255816966183	0.734220723704086	0.852505016639539	0.824782839841221	0.837163457280317	0.826209342043212	0.813726000518769	0.789678322567722	0.781946424754289	0.816778942774954	0.802674085019019	0.709785823996954	0.805301535186307	0.8544124905376	0.847376162159582	0.8371253141659	0.858929319155529	0.833834319598434	0.800166763587956	0.734937334624762	0.801071064731432	0.870619416445419	0.824033801275641	0.854070452008615	0.833485844068113	0.859275081760545	0.824175997762198	0.802413652453352	0.833650665642066	0.859244094594169	0.846803896252123	0.795487789899727	0.834511861219731	0.845507400907115	0.828329095754016	0.781668025981539	0.842859164032441	0.850892739710022	0.860547063653426	0.783254971026291	0.839432910696498	0.807384969003959	0.806747533444591	0.759533578739245	0.799622681516135	0.764212163588	0.789192689781449	0.749284054973039	0.785288432456475	0.774565366428338	0.742088804907164	0.646401688995609	0.758371203711414	0.810707985914513	0.793207306980481	0.8189279598	0.808512089596904	0.813424327328368	0.802089805848015	0.853566118268804	0.810360535637774
tub2Soil	0.905545409543156	0.796501329311516	0.90362156277675	0.810256236531906	0.857713515508276	0.741590768193742	0.922884029625781	0.745195749733985	0.86096179159024	0.781900149618148	0.874525793910843	0.792608829611922	0.861959812768063	0.817811374055055	0.803609215545688	0.834353148060638	0.754817254687242	0.684162194234575	0.771031576689094	0.888388492350732	0.850211791027981	0.878229491384794	0.863335991935171	0.865802579792125	0.734719451051305	0.704727410200744	0.741172285557926	0.899519839703431	0.750523709021637	0.889778445188515	0.771697724101296	0.912230573178466	0.832260475304812	0.815578701495513	0.848881381156093	0.90299959584325	0.867147958619232	0.807664412232687	0.848404999986875	0.88598779658275	0.829093381410951	0.794759742938461	0.850338326228367	0.887686321293558	0.86971172189752	0.798061432888978	0.836859157089383	0.820862801674418	0.730052613312515	0.779718994109983	0.710302196097875	0.741025398599337	0.734021043352229	0.727304035622104	0.731163479556416	0.79466256273835	0.562681176896031	0.758371203711414	0.500303742256507	0.864181975586354	0.772032274038246	0.896376299163853	0.792046039736387	0.833837111528417	0.732870745116629	0.905376142450734	0.750769408684899
tub3RP	0.86972146050425	0.8637264758235	0.851491822809958	0.871973839416542	0.816552936023857	0.788601601250313	0.85338612349225	0.792412347592084	0.847119500227889	0.845808663895104	0.834484691774125	0.846156843676125	0.7851328897915	0.792497666193708	0.797600310156542	0.8282084664083	0.853617112009729	0.780083737130633	0.854223919193271	0.873553674525134	0.889064694168739	0.856593362392167	0.896089628682477	0.838855321416191	0.86301572360451	0.8054524914728	0.86418156968699	0.890337540789055	0.879160031588956	0.871715350755062	0.884914482268211	0.870771216468546	0.87180371197206	0.844547204569107	0.882238292486789	0.862588556197334	0.892882765041383	0.83373697848603	0.887610375916833	0.853182178040967	0.885481775888191	0.834644749956141	0.895695269471689	0.86982894883806	0.907284067240155	0.836615919349143	0.894481798200278	0.851725423976577	0.869790625157375	0.820542713803091	0.865488772607823	0.811721787260867	0.839467282404347	0.80471827217575	0.838993941349319	0.8553051198522	0.85050843948151	0.810707985914513	0.864181975586354	0.652198018036889	0.7587913984975	0.819464566592167	0.7871435822155	0.834943973986815	0.839304524614656	0.86812726021247	0.8462162101695
tub3RS	0.891481181873078	0.795095151974047	0.889030304419687	0.800464766300531	0.831411555421152	0.659728842264633	0.908652213360485	0.669779617152672	0.829658449660469	0.726580883144789	0.863150164535203	0.74297761148225	0.8034359926795	0.743955570985765	0.731039794563688	0.833501292085963	0.79627655527861	0.743379676010775	0.795329390124367	0.882379897125581	0.854797402014223	0.885124351661688	0.871679818617416	0.865598523115674	0.779683006159289	0.762603983319694	0.783384017360375	0.913123000150229	0.796192270906488	0.899473709045844	0.814070948906579	0.883851473733722	0.796861188721112	0.835391739913946	0.805821543933034	0.867245760018888	0.8454194231084	0.810915535923511	0.826392322418646	0.861270561568212	0.827921971007205	0.814818398191557	0.84005924639565	0.876534683882983	0.868011257581284	0.818524813752906	0.846691989555026	0.858679897675582	0.81593468215425	0.822121328241221	0.797728994607985	0.771887649858912	0.7513599659695	0.787023285714687	0.75119100759788	0.874051201249019	0.766942425200571	0.793207306980481	0.772032274038246	0.7587913984975	0.483787801965055	0.86457296606604	0.544460668739121	0.810952633846333	0.70235705021565	0.891073517135557	0.713193335824769
tub3Root	0.87292391563275	0.88734692262225	0.828083053060875	0.894729763441179	0.847374962138612	0.870615989444312	0.859838804172634	0.869419987779403	0.883900444386655	0.892236969055242	0.837996064132215	0.887380528828054	0.835216724807428	0.84428605045908	0.846656438141849	0.855450204447386	0.882133055281303	0.826115883897757	0.878804536140482	0.879605584430393	0.889592880382433	0.842220099986373	0.894872335210767	0.862895361523434	0.889482413351272	0.826595930497793	0.884119857337406	0.891766003849548	0.896431882543381	0.869073023594786	0.896434297508229	0.860039586942883	0.877032876714399	0.834815509147903	0.883589165311014	0.862390525710114	0.886296756982543	0.846760257809565	0.884690135379244	0.865523360174221	0.882984400556087	0.829782220302263	0.891019502852914	0.870025242398761	0.896467239529695	0.834366233117393	0.890686569208139	0.867398762787001	0.89062409194075	0.828990095683026	0.889652658653781	0.8628960859535	0.874482493612274	0.822802184926321	0.872123921674214	0.867103011828478	0.883099700875674	0.8189279598	0.896376299163853	0.819464566592167	0.86457296606604	0.749843853069152	0.872862854699893	0.854356837582524	0.88319725279919	0.845739213419208	0.884682196257371
tub3Soil	0.904245243184406	0.818474215053156	0.893845145270313	0.803971698537922	0.855579114624339	0.683191236254977	0.913639651849266	0.677424250463805	0.855651798741812	0.760766827237062	0.879002670819101	0.765969418075992	0.837067081724125	0.763380480684015	0.735806671968305	0.847513102873625	0.821672899089398	0.769293242900038	0.805998442961336	0.897835461051531	0.871745586666422	0.891744207209495	0.876489962212883	0.88382393257663	0.805642110282242	0.78205599254425	0.799535809241109	0.924929735277549	0.816513486223467	0.911308113128461	0.81837244820655	0.89078833511746	0.808186451824169	0.846037544812068	0.802367845561555	0.877385461655487	0.857015664875781	0.823112819748256	0.831825335363937	0.874729930839781	0.839839095467325	0.826594492024361	0.845774398336329	0.887557303682938	0.87960986308107	0.831097464544433	0.857402500901742	0.873998190733948	0.834988721767792	0.835866285431665	0.81137895195791	0.794895241448225	0.769148465740032	0.805371704474969	0.759290920049719	0.890887946983587	0.798333597089457	0.808512089596903	0.792046039736387	0.7871435822155	0.544460668739121	0.872862854699893	0.491505715093367	0.835767698803653	0.733943911758066	0.894389227986887	0.720971524313356
tub4RP	0.888135535380028	0.855208060913778	0.8799112688165	0.867879553597	0.848291124644238	0.820951590689083	0.89144812621957	0.828834730216903	0.869489539797833	0.850786374441083	0.856060177726098	0.856594423107819	0.823931228848444	0.823583966971944	0.831632692148444	0.849845444936733	0.839603318082805	0.806964676604378	0.847657272106389	0.869103465536933	0.872636947234153	0.884162100063274	0.884755365705734	0.866748151934928	0.856813462063354	0.833636202159311	0.858605555224243	0.882769536313963	0.844996368573711	0.872545446572514	0.859400270976067	0.873170789550859	0.861635820588674	0.863911468742699	0.875765223076993	0.873498150723089	0.878148849883767	0.852551633813909	0.876306973891435	0.875877415461345	0.874638034012674	0.85232762641206	0.88557568294757	0.88138516161327	0.897131493909304	0.856270756850905	0.887500271148363	0.852142015064316	0.855206239236604	0.834482366878454	0.854400996169382	0.811017487554223	0.825971596673362	0.835258777521889	0.830332078701945	0.851701562455733	0.822663559071007	0.813424327328368	0.833837111528416	0.834943973986815	0.810952633846333	0.854356837582524	0.835767698803653	0.693270702689482	0.740536003593555	0.845455582099444	0.766654896242514
tub4RS	0.904047132434816	0.790262016850534	0.897382742569883	0.806474634964533	0.859565896138619	0.727442263892833	0.921951968569492	0.739349728895358	0.846453283562756	0.7518060196851	0.872794548034575	0.769842927835433	0.8337640884504	0.776869701777175	0.769074716456092	0.832419289406027	0.752547725137667	0.762687118571693	0.766292897442542	0.867931109158887	0.820739579698988	0.892288022088082	0.84597555021052	0.873901796068072	0.780706158984824	0.780450221563467	0.782868621876562	0.900380753318319	0.761594199271697	0.894545759188334	0.790412537925888	0.886686250972788	0.801922835245395	0.847307062621428	0.821461196822885	0.88387139160868	0.840472430592953	0.833534169338461	0.832328021920366	0.870923983593367	0.816632332446038	0.826874028549082	0.830295164656773	0.876799333465247	0.854016054731027	0.833018856645881	0.836802280816867	0.8480777886458	0.789234281022442	0.82508770407583	0.780939354523912	0.778346019786453	0.749310956737022	0.799431448017044	0.748957503376967	0.858677753953587	0.724986273576941	0.802089805848016	0.732870745116629	0.839304524614656	0.702357050215649	0.88319725279919	0.733943911758066	0.740536003593555	0.530944554296809	0.870561720159569	0.6000380312093
tub4Root	0.885673635163432	0.887723013060477	0.842175888534523	0.891518096452659	0.878564784559234	0.905360564225421	0.862502427316852	0.901176923634239	0.899748331830303	0.912777663285102	0.855978764324432	0.90628864829108	0.868404079485727	0.869371200142091	0.871079689930614	0.874126620673727	0.896928554869011	0.857497524864327	0.894922398566466	0.889487637520928	0.901432024634028	0.868243416038329	0.901783524905115	0.888745005861266	0.909071678896818	0.870380707157582	0.902527809566892	0.896964659940161	0.906148377610903	0.863971204813307	0.899971304739055	0.880460919353694	0.899714570887026	0.872930128103585	0.905360018907836	0.888729125458873	0.906783854124109	0.87379193143124	0.907320048683895	0.895580357011864	0.903242339551961	0.868727040899154	0.909387077753606	0.897166009624085	0.916429614819758	0.871068846424189	0.911964863111751	0.881233433685615	0.902989505838313	0.845252794958165	0.904489726913034	0.886770220349927	0.892458152743728	0.861682145032743	0.888825072457424	0.884420821447928	0.899813975704602	0.853566118268804	0.905376142450733	0.86812726021247	0.891073517135557	0.845739213419208	0.894389227986887	0.845455582099444	0.870561720159569	0.752566986219686	0.867553013358443
tub4Soil	0.907146552601359	0.799924375082953	0.896985645252343	0.796921903659187	0.87067416803559	0.740598157191946	0.925287088743742	0.735378563593781	0.863768238115188	0.781714108312109	0.881838547748617	0.787750713890485	0.85309202403325	0.782485694315672	0.760505509085156	0.841993151623787	0.78276685888918	0.781687418771812	0.769621376889586	0.879151866252644	0.83528325403941	0.89842284330786	0.838731335385275	0.887388433985746	0.799703759722274	0.798738535747681	0.790272410338203	0.908516339490173	0.780422177335516	0.905051949612984	0.784006860642008	0.884343199238579	0.805256367349036	0.853553335553183	0.810259581941592	0.884674080123487	0.845982344424606	0.840758114316432	0.831245646402771	0.872943082301488	0.820285536744567	0.830738963816558	0.826003219366404	0.878714594498085	0.858298678745133	0.840226446566951	0.839369014603578	0.862071865329692	0.813343258877594	0.833979038771364	0.796062020988895	0.79335778407855	0.75359954608762	0.812188496048583	0.74257697696712	0.873382236041169	0.762081667483769	0.810360535637775	0.750769408684898	0.8462162101695	0.71319333582477	0.884682196257371	0.720971524313356	0.766654896242514	0.6000380312093	0.867553013358443	0.546241150377
