ItaRP	ItaSoil	PulhRP	PulhRS	PulhRoot	PulhSoil	SDRP	SDRS	SDRoot	SDSoil	geyenRP	geyenRS	geyenRoot	geyenSoil	hamRP	hamRS	hamRoot	hamSoil	spa1RP	spa1RS	spa1Root	spa1Soil	spa2RP	spa2RS	spa2Root	spa2Soil	spa3RP	spa3RS	spa3Root	spa3Soil	swe1RP	swe1RS	swe1Root	swe1Soil	swe2RP	swe2RS	swe2Root	swe2Soil	swe3RP	swe3RS	swe3Root	swe3Soil	swe4RP	swe4RS	swe4Root	swe4Soil	tou1RP	tou1RS	tou1Root	tou1Soil	tou2RP	tou2RS	tou2Root	tou2Soil	tub2RP	tub2RS	tub2Root	tub2Soil	tub3RP	tub3RS	tub3Root	tub3Soil	tub4RP	tub4RS	tub4Root	tub4Soil	
swe4RP	0.89241463711	0.883415857845143	0.685327812139286	0.675020025718608	0.735232050325447	0.699305770140179	0.754704520557928	0.810152966419482	0.7764369266762	0.665048083615357	0.748605607821143	0.609982850079893	0.63752783824281	0.592484425734449	0.691457890220143	0.669141754078518	0.642610810873411	0.655324338410215	0.639333034815914	0.668380509991143	0.642112788180411	0.678443691799921	0.674673554218257	0.728705254446275	0.693835420290171	0.735844423194276	0.869106481744171	0.83502014067841	0.789974938515286	0.78934841516749	0.494622263151429	0.671345700412053	0.645966138314679	0.683517287928984	0.664674711435119	0.734728845797091	0.687851263931714	0.749458757952976	0.482025113173061	0.708421865257959	0.672142419957821	0.660373821308377	0.372627122194122	0.652617372556732	0.625901894682714	0.687907695211343	0.709436270246209	0.739817574068277	0.672600722701072	0.73539477488167	0.644549378918964	0.642819459391082	0.674740875002452	0.663891050495268	0.783800219365857	0.786309394922919	0.707527016371528	0.786790265940982	0.702842023935143	0.68238063735869	0.6454527252006	0.702295521405107	0.775483540407821	0.824559540783257	0.791358171569857	0.781157709244962
swe4RS	0.917051466556125	0.9029142746365	0.618950788815	0.520830398614234	0.61162517459175	0.497609799275938	0.821925862220625	0.84947398475525	0.865514477111225	0.715877262856281	0.91981687344725	0.699522772772782	0.580223390976792	0.611036685564464	0.78491169465235	0.433828624263328	0.476158138068062	0.439351149772766	0.603208091316825	0.599541493900014	0.586530101159672	0.570106835691514	0.63471473140235	0.570114290092346	0.5333348773136	0.626330292624265	0.89561711761465	0.826337816458767	0.836952812963429	0.795255744818098	0.7075143221185	0.468450083811563	0.457235535304672	0.471003706184292	0.7654244524315	0.666653148504875	0.603985109279988	0.625284203790229	0.574223159657393	0.545125509617063	0.531979457854031	0.529727803936181	0.652617372556732	0.328078777334969	0.394027415070828	0.466412299201175	0.714012140813673	0.63011518594775	0.416284172328781	0.638310543488102	0.429934618307312	0.477292924999197	0.521827814941125	0.461140500686437	0.798281582808625	0.656901074348312	0.600031951247562	0.638078508281016	0.80878651610625	0.653657998992771	0.6201947378383	0.576666117279093	0.834218397125031	0.809762926500725	0.885826707506281	0.802637453741425
swe4Root	0.91320928814675	0.896526794545	0.599983263264563	0.504798896946297	0.560183889622828	0.472370342471703	0.817453434554469	0.852807793892922	0.864450321806175	0.702672087152453	0.899924820365375	0.686413269531797	0.535287411076833	0.588615845408625	0.7618908731244	0.437734579575172	0.432823387904766	0.422695877626094	0.5731497921353	0.571515914476333	0.552907332602609	0.547213719927653	0.604578520839125	0.558478601022019	0.502399820857312	0.609416614011015	0.8906483087519	0.825409633889717	0.830583106194268	0.789546764648527	0.672074820571375	0.461206715896469	0.429449516695656	0.460881071969222	0.749575521542417	0.688333279132682	0.577032673817288	0.631295964749166	0.538006623993339	0.553310607784223	0.507881343856677	0.514728021571432	0.625901894682714	0.394027415070828	0.324671851638625	0.469388301409625	0.697337659836577	0.634434382520977	0.374547976955406	0.626857524499828	0.406266914412281	0.4610166843775	0.499452045031083	0.453527150718109	0.789376892892725	0.661369069456187	0.572752635875963	0.642725626596563	0.786114416174458	0.632281529986156	0.58918199832035	0.56003973420851	0.840290547569875	0.825317932473983	0.876105424408938	0.804042817504342
swe4Soil	0.9084623409879	0.9113247255464	0.660502699683075	0.5905734916895	0.66183552496715	0.5435405732539	0.825436666395575	0.853570443994737	0.86979295006944	0.73487033336395	0.9221019129021	0.739846546866525	0.6238224507238	0.644360915861215	0.8025133952193	0.527055050656538	0.540409294931488	0.492909488958475	0.63983529343242	0.638345070242856	0.626684540376787	0.612835401112022	0.67027383938658	0.613857425484731	0.57923082643526	0.660155277265131	0.89178397999068	0.8344752416477	0.843820722557743	0.811757468340335	0.7392999126457	0.523855371933187	0.518732775033275	0.530609419136233	0.784751436173183	0.708618738710282	0.64385105055664	0.656815060302234	0.619003949890943	0.594616564761043	0.584776331125125	0.5821730662758	0.687907695211343	0.466412299201175	0.469388301409625	0.48529029713866	0.737453481624853	0.684163918020875	0.485336704677575	0.667171592403912	0.49662959049975	0.535982331801157	0.580743735600933	0.5347092061951	0.81109771598538	0.697098423760719	0.63903416236565	0.667812601931325	0.815293126840967	0.682698962003408	0.6534974945104	0.620095009166283	0.849281092654925	0.830743132771893	0.88510482853645	0.8116344938443
tou1RP	0.907525244122	0.909327354602539	0.716707592219462	0.702349831838692	0.772637432938394	0.714363595547395	0.7760994189705	0.8252553363285	0.813913724419969	0.739398450829269	0.853707699092154	0.722731467489615	0.700900485199077	0.674845675222066	0.780862434865508	0.707228334773145	0.70406295119474	0.698805722841452	0.698058005178692	0.705532713671453	0.698801476340923	0.69864032112606	0.723317245511831	0.734256405149734	0.710747346239716	0.751271117753673	0.820578761073092	0.813729027593257	0.81125680623078	0.78566675792039	0.720216644922077	0.706481592816635	0.694546886774317	0.710099468455624	0.796124515278051	0.789066587183993	0.7364947932914	0.773009722142641	0.693215050242132	0.757358945008506	0.722558442080929	0.719101819150161	0.709436270246209	0.714012140813673	0.697337659836577	0.737453481624854	0.638004334888887	0.685459457398092	0.683243297096327	0.692130344246279	0.693229744957336	0.687068623686604	0.711425087638333	0.699797204803298	0.776985570694646	0.770695681393048	0.713842682002246	0.767868216130928	0.751651403078231	0.733724583481782	0.705260821017984	0.731555184498923	0.815934869836846	0.827668062664738	0.817360749139327	0.79627440821403
tou1RS	0.913175324312812	0.887976985271188	0.706456144943922	0.685678605525586	0.800849103409039	0.674971965374516	0.800824338724125	0.808070558729359	0.849880764707462	0.706785843494406	0.87108748406525	0.718180873616774	0.705768418699042	0.668960801406143	0.858779943563087	0.638496037803492	0.676198594250133	0.643141334934117	0.706768892265887	0.699076256589986	0.705559259097024	0.68267869050534	0.736629534976063	0.678347245940135	0.692674812756425	0.717435212038367	0.851316716758725	0.766049786881799	0.818906366400125	0.732456625500907	0.780233198277625	0.645999802248703	0.654595822999133	0.647417446166486	0.826594492910302	0.765335249318091	0.725364959583813	0.731912918145787	0.700131071776	0.715776460506023	0.712292153121719	0.701917481447546	0.739817574068277	0.63011518594775	0.634434382520976	0.684163918020875	0.685459457398091	0.536740729379461	0.617160143436493	0.579861766516938	0.636945104625016	0.626966260354634	0.675311009154292	0.611992698921266	0.819077214787075	0.721095186431605	0.708670424795888	0.697038721381539	0.790420543933083	0.707019706988297	0.727844565097425	0.668038096416484	0.763301879130281	0.787977965008025	0.821442896054281	0.769231557082158
tou1Root	0.91386063371675	0.911820868964375	0.583947657458938	0.482285695219734	0.544615660883578	0.444504918699562	0.82399305059875	0.853647863281062	0.86346460273175	0.702533869919828	0.912977526880875	0.689856040146937	0.5194030634605	0.580024807920679	0.769329753554825	0.449085580360953	0.445431977599344	0.432590025286875	0.570749475101675	0.563729542236917	0.542862551494031	0.529276362469222	0.600736357553975	0.537549729777327	0.480148754592513	0.60014565255693	0.881721872213825	0.81657188332305	0.824174490388732	0.779701870411491	0.702939444729625	0.446118417958375	0.422199272278828	0.449078170854917	0.772906952165125	0.693997226035466	0.578047907783312	0.627815632434146	0.579326622276643	0.572913927775705	0.528430544743844	0.534040853777204	0.672600722701071	0.416284172328781	0.374547976955406	0.485336704677575	0.683243297096327	0.617160143436492	0.314144699402781	0.603013341168921	0.418972479967	0.460252648009625	0.503836625146813	0.456738426075328	0.7821071870874	0.644895712989969	0.558467175505662	0.623615559219687	0.786483456546708	0.6280799561035	0.587903959268525	0.547690296672292	0.833540230705125	0.820146280104042	0.868646268557063	0.798658426093958
tou1Soil	0.91560357660675	0.891991121275687	0.704139791601813	0.687850602569109	0.788170273653219	0.655753180450242	0.794880277755828	0.802372792641008	0.843494195949612	0.703302145334438	0.869154809303938	0.721743121590742	0.696463474216292	0.662667412553705	0.8523609538552	0.64286728786036	0.667925942069094	0.626246516239891	0.698424221085925	0.690555885243209	0.697338891266953	0.669785216678139	0.728392169970425	0.675400290026394	0.67802719998705	0.709958160585984	0.842776109095987	0.759252403259491	0.803111746495286	0.722022850376188	0.773556451963687	0.633792378601547	0.642996271392789	0.634814730880535	0.818693546066573	0.762318448740062	0.718242182011563	0.716484205269302	0.693443462608241	0.709928962079187	0.70268538687237	0.691506848249517	0.73539477488167	0.638310543488102	0.626857524499828	0.667171592403913	0.692130344246279	0.579861766516938	0.603013341168922	0.553395252443508	0.625442622384086	0.616547886415652	0.66956468820276	0.612154198572976	0.805764428983975	0.71784503450952	0.700374988360331	0.680585288221777	0.78751627279525	0.699103557461261	0.715593810245412	0.657098544072937	0.756404740724906	0.79382799258	0.802404281614703	0.759520204630596
tou2RP	0.90158320651825	0.90275023528275	0.607522437398594	0.524895291256937	0.593706571650625	0.504630470006172	0.817767401779469	0.851283368730484	0.852650356501875	0.697159672123125	0.92163460157325	0.68448678743425	0.542234982917375	0.575001412016464	0.745280909430375	0.440677566209906	0.440125485902266	0.417090704788859	0.556653388328675	0.565869970407514	0.553637418380953	0.540728677256431	0.5906846212498	0.557458007362105	0.508594065593937	0.615616862693336	0.870662764137275	0.813251362310733	0.818495538331732	0.77867474505375	0.6917446225145	0.473602070092344	0.454212672198062	0.477360268726889	0.760949183521042	0.701808272021375	0.598005528195037	0.64552279344325	0.549334435479714	0.571413381265955	0.523411091761937	0.523102769241136	0.644549378918964	0.429934618307312	0.406266914412281	0.49662959049975	0.693229744957337	0.636945104625016	0.418972479967	0.625442622384086	0.354431663694969	0.448444886064875	0.489800365906792	0.444184375405281	0.771969368807575	0.653169125758164	0.578361030584112	0.63770404369639	0.768502039161208	0.624690769483667	0.5748730134587	0.573319777244323	0.820907622704656	0.811074938925033	0.864944215864406	0.788841320414208
tou2RS	0.908853488257429	0.897432288388	0.6241339939865	0.560943549374322	0.644526182762928	0.5410631960735	0.810327500659393	0.834581320905	0.842792502739571	0.686251287837411	0.902282304840714	0.680978345204964	0.576051102514952	0.581091483506347	0.756057722947229	0.481180936879482	0.492282571576268	0.460976614126768	0.593320719563057	0.585648444819841	0.587457862185375	0.574388579964397	0.626171524595229	0.57946023603466	0.5542846078637	0.639355248944696	0.849159100065886	0.787069170844838	0.80234561932449	0.74994142618299	0.684539685012714	0.501456728207054	0.494548941316732	0.512254144103508	0.758027563236619	0.708823697341065	0.619779538989543	0.65998464188625	0.576578444563265	0.600306756132561	0.565364773145071	0.562858661963974	0.642819459391082	0.477292924999196	0.4610166843775	0.535982331801157	0.687068623686604	0.626966260354634	0.460252648009625	0.616547886415652	0.448444886064875	0.406387619092204	0.503229717542	0.442212692923929	0.766216983401543	0.664045491737902	0.600127185128157	0.642397801659759	0.764539674981857	0.629862067603452	0.604107802144886	0.587163218054679	0.788607988147607	0.791174215319657	0.838578860709929	0.763323214314324
tou2Root	0.924030624932167	0.9172797576395	0.636604156623125	0.572154035938104	0.637559867823396	0.563423989055646	0.827197793824958	0.859222631457896	0.8388694779938	0.714270956310083	0.9245281166075	0.708643153594938	0.584572060789611	0.605918956762524	0.7436689566991	0.518623347589041	0.510228376336063	0.499867007511646	0.599869437502767	0.609672122099018	0.579609602605292	0.589728085949611	0.629809867560233	0.614656599806615	0.56479812040425	0.661838606484615	0.864263076512033	0.809196023136889	0.811166057579285	0.77682468944619	0.714113310316	0.55351737440475	0.513285842949646	0.552646317220611	0.768258366718806	0.736107625409621	0.6452437087017	0.696349137960792	0.606300275702357	0.640394909644155	0.577212904422264	0.586140305516939	0.674740875002452	0.521827814941125	0.499452045031083	0.580743735600933	0.711425087638333	0.675311009154292	0.503836625146813	0.66956468820276	0.489800365906792	0.503229717542	0.446702987717667	0.484082236550667	0.788042057698433	0.700722735128834	0.62210281160755	0.684506783154052	0.775472860732556	0.657164901549084	0.6038557871446	0.621784116069403	0.800891934342458	0.811690576495689	0.861254939298458	0.786164388830389
tou2Soil	0.913667823583875	0.891585267574875	0.618495697442	0.568380292229516	0.660512703311875	0.534127179694375	0.817150594827313	0.839483598685406	0.85501022532625	0.684478911737844	0.913505420179125	0.689542693248656	0.586124144411833	0.600509273810268	0.783984223583875	0.469147507419766	0.49907337636875	0.453060110863453	0.610069637772075	0.605218965495486	0.604066142047797	0.558931295408944	0.6411957410593	0.580762627879327	0.5584417571675	0.625658270003773	0.858103074006175	0.773586346835742	0.809108013895804	0.734906853441036	0.72569636358825	0.503748874080344	0.494334860978922	0.485720496379347	0.773479449364042	0.709574300249693	0.628288248136325	0.656874179425396	0.589569932079589	0.596805257196089	0.570319006334635	0.54845335314133	0.663891050495268	0.461140500686438	0.453527150718109	0.5347092061951	0.699797204803298	0.611992698921266	0.456738426075328	0.612154198572977	0.444184375405281	0.442212692923929	0.484082236550667	0.331128477421594	0.78692632663695	0.665094291997539	0.607991459812038	0.634519474179571	0.777409803049583	0.63877870192174	0.625494389942575	0.561952607357646	0.754459041769844	0.765999832202925	0.84300426129325	0.751049986338383
tub2RP	0.948170527438	0.9400067517468	0.81099718133145	0.817177804739875	0.846003614895825	0.83901209717425	0.8071456559189	0.870113978067225	0.8572280113034	0.82194857834655	0.9272435786384	0.804575849473525	0.771115414808267	0.764989259760286	0.80638586460548	0.784321848980125	0.78193744849915	0.77553293525675	0.77432568181736	0.773261864363511	0.77982504618095	0.764834463377244	0.77729446981768	0.798218232241092	0.7863190561159	0.802632416159425	0.80711964998504	0.810054893681493	0.791821465197029	0.814135012666314	0.7749877965076	0.7947769709133	0.785116186351225	0.795992858407222	0.8125998908613	0.833667957026964	0.79834648295484	0.833538441367583	0.776642901728743	0.817687510746071	0.790922880334733	0.783427825654418	0.783800219365857	0.798281582808625	0.789376892892725	0.81109771598538	0.776985570694646	0.819077214787075	0.7821071870874	0.805764428983975	0.771969368807575	0.766216983401543	0.788042057698433	0.78692632663695	0.53284436144112	0.7496735201232	0.71185247284828	0.76760651312115	0.810974946712867	0.822377912316033	0.81186389424508	0.83469486266105	0.8365653493172	0.85164286821836	0.8410216383764	0.837114534645867
tub2RS	0.9074805091435	0.889449507838562	0.766101135102531	0.709369029955008	0.779009871170554	0.721114765316859	0.842794381541859	0.854689948289484	0.86450102840285	0.761090733160883	0.941834284848625	0.774995664980203	0.702009296025271	0.716880315628304	0.844300116354725	0.653198587893617	0.677486621510766	0.657511214208219	0.718860073677188	0.705511837427229	0.712844384950992	0.692395260949979	0.7434935584107	0.695987437748149	0.699321045572781	0.728814839914859	0.8607896317919	0.7981778542974	0.829666590277116	0.786460241655219	0.802628919513625	0.665140042114336	0.670211715096906	0.667728450291653	0.828485034860354	0.779080082064881	0.744747884609287	0.751385441067932	0.744131774744938	0.728806743113335	0.717617616318495	0.713425603987136	0.786309394922919	0.656901074348312	0.661369069456187	0.697098423760719	0.770695681393048	0.721095186431605	0.644895712989969	0.71784503450952	0.653169125758164	0.664045491737902	0.700722735128833	0.665094291997539	0.7496735201232	0.597632793478594	0.681521545921719	0.628665401114465	0.835415592976791	0.755696256196947	0.730189501021038	0.736046700075135	0.843729472969359	0.8133658025015	0.873956825918281	0.807714453510642
tub2Root	0.898805125127	0.9274270985029	0.67056988131375	0.59804148254715	0.651366775673113	0.607490818425525	0.8160344973278	0.860472561344	0.82886675182078	0.728587919976025	0.9336359241162	0.724290551035925	0.594831094257067	0.636466624863486	0.75691723403808	0.601609138735337	0.582187542964237	0.587731967637575	0.62653636513478	0.635628674112811	0.626794175643713	0.623083654326455	0.65337325429606	0.649107186644646	0.61600090350376	0.689279904663781	0.82691278528014	0.80150293168998	0.793868012183886	0.781924935924207	0.7019977642167	0.602869078969175	0.590413068315975	0.609300879292944	0.7684220316286	0.740677401646027	0.66443033509875	0.718817232722258	0.650966166745872	0.6814607649374	0.640154963963758	0.635869645894218	0.707527016371528	0.600031951247563	0.572752635875962	0.63903416236565	0.713842682002246	0.708670424795888	0.558467175505662	0.700374988360331	0.578361030584112	0.600127185128157	0.62210281160755	0.607991459812037	0.71185247284828	0.681521545921719	0.55297825918368	0.676455824694769	0.7927268643106	0.693315317143708	0.63751091198838	0.671571258482667	0.825734608907675	0.824910224269926	0.837768160320275	0.801508412385607
tub2Soil	0.91960864712125	0.887778997791125	0.747473976426625	0.706884731794437	0.780064494335211	0.686012720894234	0.829991492980844	0.838004098112969	0.8659030183368	0.743974408850398	0.936713159757313	0.782894875773321	0.708083868541938	0.713748030036822	0.852779405404363	0.648525181059187	0.672669140169234	0.631165113272281	0.715271170455838	0.704457847716986	0.717457893133219	0.683791607980882	0.7375775066721	0.67124427447649	0.686519372733412	0.707715871864805	0.854999036159263	0.774380333186425	0.815707270813875	0.757869085780706	0.812396592331563	0.640430662714907	0.653535199210024	0.643012378180854	0.826543490681584	0.76420180919121	0.737107502763037	0.724075960409817	0.737874804982045	0.707189520499085	0.708985135556349	0.700108345669921	0.786790265940982	0.638078508281016	0.642725626596563	0.667812601931325	0.767868216130928	0.697038721381539	0.623615559219688	0.680585288221777	0.637704043696391	0.642397801659759	0.684506783154052	0.63451947417957	0.76760651312115	0.628665401114465	0.676455824694769	0.571775460966329	0.833747423996188	0.739677068634037	0.7289292112372	0.700437219301297	0.811509495131125	0.797047421235183	0.856216362958734	0.780821196351608
tub3RP	0.909385603278	0.873061856633	0.7597568821285	0.809046414700667	0.885686178186708	0.823560268251792	0.724569841562917	0.795913673722333	0.777827621588133	0.737326971422667	0.825198656920333	0.718972687600417	0.754753001843444	0.711371594331143	0.82790376277	0.794642922797625	0.775932889971833	0.787160468587208	0.7607118286774	0.784857459142074	0.778248090975167	0.771613409871037	0.790359524974267	0.815636420113821	0.803419944597633	0.812142192249125	0.821393395325667	0.828953896580889	0.810373661264048	0.807766061126572	0.710910102903333	0.781083024299292	0.781342604373417	0.791463897268297	0.811911435540667	0.822785627475848	0.792266760350633	0.821905735299472	0.710437435740952	0.824340230886071	0.796506874410083	0.790265909163818	0.702842023935143	0.80878651610625	0.786114416174458	0.815293126840967	0.751651403078231	0.790420543933084	0.786483456546708	0.78751627279525	0.768502039161208	0.764539674981857	0.775472860732556	0.777409803049583	0.810974946712867	0.835415592976791	0.7927268643106	0.833747423996188	0.443719905730667	0.730390941993917	0.767001076170333	0.750307199812056	0.775467964099583	0.828173856288044	0.767584562488333	0.7966047669148
tub3RS	0.91052912688025	0.9086291080615	0.685641359431562	0.646684177055614	0.721257815688573	0.65229863849376	0.792610079535958	0.809921087914011	0.82283679220395	0.683033423867739	0.876972296488083	0.686932211697458	0.644416017620306	0.630060291347202	0.79087348593985	0.655768238046562	0.636162803882177	0.637205637854938	0.6633836120533	0.663436449794824	0.663534835474854	0.659219237233842	0.696827500688567	0.691452024337122	0.675074335445142	0.716920657409365	0.864858070554617	0.805093028461316	0.823353459564667	0.774344129023077	0.706649146701333	0.633162517441615	0.638020854163229	0.645260143848555	0.789684786584111	0.757196802287712	0.705718883062258	0.737390244495201	0.652853162312464	0.714458917574167	0.690087863563194	0.671311630638887	0.68238063735869	0.653657998992771	0.632281529986156	0.682698962003409	0.733724583481782	0.707019706988297	0.6280799561035	0.69910355746126	0.624690769483667	0.629862067603452	0.657164901549083	0.63877870192174	0.822377912316033	0.755696256196948	0.693315317143709	0.739677068634037	0.730390941993917	0.604018500714403	0.647089270541867	0.630266596731778	0.764464562712938	0.790434569110367	0.8115329084445	0.759712179722128
tub3Root	0.9017065148094	0.9196158895774	0.6425668423034	0.5548936673631	0.604268748693825	0.58798252600265	0.8201010797258	0.86075934361385	0.79637854689376	0.69887050672355	0.899650742625	0.680593284086875	0.577212863194467	0.589996061537286	0.7106646979336	0.61622218721635	0.574261176791475	0.59376387491445	0.5837370451408	0.606248713180667	0.57048052231145	0.605577688186533	0.62232524395608	0.6631351066704	0.6014023302851	0.688204974690012	0.86004877357796	0.84541181942796	0.814720958703257	0.804351190398314	0.6494705189098	0.605210119104	0.5784498514627	0.616503409231667	0.7432078295283	0.739613296828164	0.6677759328647	0.7245741251826	0.605868163422486	0.691954326069529	0.622450223430667	0.620635851182564	0.6454527252006	0.6201947378383	0.58918199832035	0.6534974945104	0.705260821017984	0.727844565097425	0.587903959268525	0.715593810245412	0.5748730134587	0.604107802144886	0.6038557871446	0.625494389942575	0.81186389424508	0.730189501021038	0.63751091198838	0.7289292112372	0.767001076170333	0.647089270541867	0.4522949896756	0.654805363533167	0.838953650345	0.838946448963773	0.8396604296767	0.801264389833507
tub3Soil	0.9222764634605	0.902954691987167	0.645549045502646	0.601504835439083	0.69764442586876	0.558189594099594	0.794717253491041	0.812007922126177	0.847592554640417	0.672786759944386	0.88605604086975	0.699980490550146	0.649419460604472	0.638400311634417	0.815379049261167	0.598301166139625	0.610600889328417	0.582000288127354	0.668489539270734	0.672492145031195	0.667320157133125	0.637644519085639	0.695734143495567	0.65183441563759	0.6304490745567	0.67720971972711	0.873988854468967	0.797740517876184	0.828206257820881	0.760230061755429	0.744215350605	0.58199981054901	0.58093965604373	0.576630587266037	0.800924954957597	0.744767231716546	0.687400247157609	0.697853640751625	0.650167406931679	0.668844654516167	0.65143452293482	0.63729610941944	0.702295521405107	0.576666117279094	0.56003973420851	0.620095009166283	0.731555184498923	0.668038096416485	0.547690296672292	0.657098544072937	0.573319777244323	0.587163218054679	0.621784116069403	0.561952607357646	0.83469486266105	0.736046700075135	0.671571258482667	0.700437219301297	0.750307199812056	0.630266596731778	0.654805363533167	0.509428009820597	0.767360048507104	0.786230648130211	0.825486595655229	0.748586913778739
tub4RP	0.9647244165735	0.915338246158	0.776285398768563	0.853472071211906	0.963482708785125	0.829310067405344	0.811736574847812	0.823168223237875	0.8198164978338	0.754576261607219	0.82903545823725	0.74266068501975	0.835005704842167	0.769895208425678	0.9108611206456	0.833775521848781	0.841783128302469	0.829554504127156	0.84371508678645	0.853040966198166	0.861952885356125	0.832717183734056	0.8565317204079	0.833034890504769	0.86477834564635	0.848606192667234	0.82794723553145	0.772178381535383	0.79492082238725	0.739548739038321	0.812837076901	0.823390139881719	0.828214303098875	0.836927135576695	0.863162206220042	0.841761012282977	0.8423411051981	0.844985067037646	0.803045877235179	0.84803835710791	0.866845582270646	0.849055552880796	0.775483540407821	0.834218397125031	0.840290547569875	0.849281092654925	0.815934869836846	0.763301879130281	0.833540230705125	0.756404740724906	0.820907622704656	0.788607988147607	0.800891934342458	0.754459041769844	0.8365653493172	0.843729472969359	0.825734608907675	0.811509495131125	0.775467964099583	0.764464562712938	0.838953650345	0.767360048507104	0.400740263006625	0.667048740361033	0.703077107957563	0.65257255202945
tub4RS	0.9288036542258	0.9055829458904	0.8205992644079	0.845270272730225	0.93646237547565	0.832566608399608	0.86016606430765	0.859290590716425	0.889042138216333	0.798550020031275	0.9154151866584	0.798544343062183	0.836555339931956	0.799902799798962	0.917515616682	0.817215467603875	0.836200905331899	0.816305298620017	0.841184685658507	0.834800273347489	0.848947288487625	0.822152330555348	0.856991164224173	0.818261190667831	0.844670247552114	0.829405094008984	0.8612713987564	0.802243709627703	0.839024405986876	0.791524409848824	0.845800141628067	0.813749327549117	0.820152806359317	0.819258790174978	0.875165447743033	0.836028796941697	0.846783075352306	0.838982317689828	0.819328495000419	0.813412381340947	0.840536185157183	0.824897914823382	0.824559540783258	0.809762926500725	0.825317932473983	0.830743132771893	0.827668062664738	0.787977965008025	0.820146280104042	0.79382799258	0.811074938925034	0.791174215319657	0.811690576495689	0.765999832202925	0.85164286821836	0.813365802501501	0.824910224269926	0.797047421235183	0.828173856288045	0.790434569110366	0.838946448963773	0.786230648130211	0.667048740361033	0.609401069775787	0.8300779893771	0.667572600467853
tub4Root	0.94249346915725	0.94897751983625	0.805268801255	0.867555439422813	0.952910106836531	0.869348957658812	0.807880473184	0.841378099374844	0.78716642819575	0.777887239204375	0.75712609799375	0.747837886339625	0.84490724429825	0.782440457823464	0.8782594259364	0.875976738456656	0.874195937325281	0.86742346742025	0.8496034664856	0.857331504354167	0.867990145449125	0.848025964212167	0.85515933855745	0.866759263739423	0.883121673160325	0.864739560719578	0.79069822584765	0.8144939903362	0.751790422476607	0.783807430586286	0.777416822835	0.866036626085062	0.861720927069063	0.869835697142111	0.84002250518	0.866051834334477	0.85035894802425	0.875590308706604	0.811323824477857	0.890040333229946	0.880181433880542	0.866407615138773	0.791358171569857	0.885826707506281	0.876105424408938	0.88510482853645	0.817360749139327	0.821442896054281	0.868646268557063	0.802404281614703	0.864944215864406	0.838578860709928	0.861254939298458	0.84300426129325	0.8410216383764	0.873956825918281	0.837768160320275	0.856216362958734	0.767584562488333	0.8115329084445	0.8396604296767	0.825486595655229	0.703077107957563	0.8300779893771	0.52787697510975	0.775213132119916
tub4Soil	0.921100017271267	0.915061191317	0.7901355128521	0.8200881544312	0.9103882097686	0.796551044983284	0.818979478613233	0.829908421727725	0.8473960613502	0.761771642674858	0.885738662211667	0.767576520967625	0.812547322404889	0.762696077452686	0.88501039315996	0.803031826356075	0.816272426149758	0.789567487448041	0.813039805665907	0.814139667023504	0.825830858856967	0.800416759727889	0.824517188820186	0.790884931425707	0.814438318016333	0.802527735962842	0.84334132895932	0.78021954228852	0.806295506582333	0.755148196460795	0.7991176385426	0.7910347115936	0.7946951451323	0.79685495923617	0.840583346976533	0.821314710787054	0.821824252529093	0.816180015718095	0.783279980975667	0.799297351037881	0.809625698187822	0.801639235938322	0.781157709244962	0.802637453741424	0.804042817504342	0.8116344938443	0.796274408214031	0.769231557082159	0.798658426093958	0.759520204630596	0.788841320414208	0.763323214314324	0.786164388830389	0.751049986338383	0.837114534645867	0.807714453510642	0.801508412385607	0.780821196351609	0.7966047669148	0.759712179722127	0.801264389833507	0.748586913778739	0.65257255202945	0.667572600467853	0.775213132119916	0.621549281407458
