ItaRP	ItaRS	ItaRoot	ItaSoil	PulhRP	PulhRS	PulhSoil	SDRP	SDRS	SDRoot	SDSoil	geyenRP	geyenRS	geyenRoot	geyenSoil	hamRP	hamRS	hamRoot	hamSoil	spa1RP	spa1RS	spa1Root	spa1Soil	spa2RP	spa2RS	spa2Root	spa2Soil	spa3RP	spa3RS	spa3Root	spa3Soil	swe1RP	swe1RS	swe1Root	swe1Soil	swe2RP	swe2RS	swe2Root	swe2Soil	swe3RP	swe3RS	swe3Root	swe3Soil	swe4RP	swe4RS	swe4Root	swe4Soil	tou1RP	tou1RS	tou1Root	tou1Soil	tou2RS	tou2Root	tou2Soil	tub2RP	tub2RS	tub2Root	tub2Soil	tub3RP	tub3RS	tub3Root	tub3Soil	tub4RP	tub4RS	tub4Root	tub4Soil
swe4Root	0.790632349846339	0.813364730333375	0.757990094241	0.825052311713535	0.800632586617453	0.818195025384125	0.838101416285419	0.758098031530393	0.806543421146429	0.728241100085571	0.810903370475321	0.781500804143482	0.815919877349768	0.769531213898929	0.834447701020405	0.778749906712357	0.819580687623235	0.744996795539619	0.852815741376643	0.757261661487131	0.796326646378138	0.737552458852215	0.826514673232166	0.788759632042229	0.805443507580945	0.742883766295461	0.820927807224705	0.802611943635362	0.830867988249184	0.746786035295518	0.845792959313643	0.739339770663488	0.765206867158534	0.711307948401827	0.811017708054019	0.724296455069843	0.779875524604902	0.724638133458622	0.836890445379507	0.720208018256271	0.768694820344381	0.705765278535592	0.798482503582591	0.714393070317873	0.749685623586659	0.624937958371938	0.772804044407157	0.807587399337352	0.829763314237276	0.765694247914951	0.842775794904357	0.832954830141304	0.748595218652343	0.847816186756054	0.789721177725881	0.833087232499746	0.767604871759745	0.843736391802522	0.783193544557667	0.805146796629541	0.734779373522959	0.826378495252352	0.775373196298268	0.79774014075375	0.74831972225642	0.816529607295285
swe4Soil	0.743623724220133	0.645902694596833	0.782938015099	0.6492252057512	0.8212101125864	0.732023817495683	0.735284989097292	0.744995523643783	0.671429534477666	0.855993081907811	0.652507246284617	0.881218368261983	0.809039272670616	0.9537374898754	0.742898167524578	0.838314425374733	0.742259979205162	0.9245940784217	0.73358111755684	0.726665041235289	0.674218187379689	0.848505602724741	0.670755113942454	0.81557347897994	0.723259003905887	0.876826702231079	0.697627660409107	0.838115381496467	0.746754886790477	0.868030775851144	0.7443014643658	0.703499568062034	0.524827003559133	0.809121260945386	0.544181420100796	0.65421174510208	0.506093713248583	0.846322199424343	0.558004846688447	0.622567583644747	0.440750589508271	0.751605549621133	0.451463777259302	0.5624893804486	0.386470903322091	0.772804044407157	0.351604926859342	0.817095477661648	0.761091081292088	0.843602103736703	0.752484404847199	0.771566027503683	0.89207696564864	0.771521031046305	0.766538245374498	0.743432712366842	0.793448701125238	0.736350797351587	0.787501697096328	0.683122587349595	0.858374104601511	0.671696922548721	0.766964190211367	0.7005803888461	0.817144912100001	0.69439944720605
tou1RP	0.531279568023357	0.668430625350036	0.683880441354095	0.696187339146964	0.512956012385191	0.628775950509848	0.703496951310866	0.613772595376018	0.697874557664849	0.765593651422321	0.721925740606357	0.624951865542375	0.667776152212625	0.864923029268786	0.750726832223691	0.626154425734428	0.626398622046082	0.838438525774524	0.780023337366386	0.566759846246952	0.675022824455796	0.758566163692834	0.731699671975612	0.5431035459707	0.608806674910692	0.781595212956883	0.682213254609243	0.543007220448595	0.622131098696775	0.756009802151601	0.689971110277462	0.710111724034363	0.754487168526348	0.788912033052719	0.816292164904052	0.720729853286371	0.820947745933616	0.800011530068347	0.878936642119893	0.709864457525786	0.795557379417785	0.825389621136443	0.822247124982362	0.734694665576794	0.788343053896867	0.807587399337352	0.817095477661647	0.428891466763286	0.589413096387237	0.693479440265143	0.651249499640651	0.641412812687584	0.808360808100757	0.695378091674785	0.528706319395	0.629112647301732	0.597049852365398	0.666796054501599	0.617655781560321	0.673042839939827	0.764926566045685	0.726166815278616	0.554739193576887	0.618822798713327	0.70468181265454	0.700253269718803
tou1RS	0.605325339311953	0.530040932378438	0.693836929413208	0.541527499266125	0.654435639335667	0.551130657346359	0.592805945280914	0.673926536684547	0.635564468635453	0.820359297427531	0.651626274572133	0.749086709655672	0.651227267995031	0.912120402068063	0.658600280953521	0.715861154937063	0.560029118905643	0.865266394064677	0.677909913619925	0.656256536559	0.609208278874066	0.79053143948923	0.607899146611793	0.678230633548375	0.541186474056153	0.814219187743273	0.558937810972621	0.673478471745383	0.490342456867696	0.810316498105922	0.523021536378466	0.755407289712162	0.712343477232167	0.817346546407188	0.754968327065663	0.74434532788445	0.796903871849961	0.836855907117643	0.838746703242131	0.752858283372875	0.740889992840496	0.84014433646854	0.761758881860971	0.751680884258403	0.745132197607514	0.829763314237277	0.761091081292088	0.589413096387237	0.381693780761219	0.741552206074962	0.426009444660605	0.48724557511225	0.829919984404625	0.520347184233891	0.607929378998584	0.477183968765227	0.664001234251143	0.482986830804535	0.699452630306995	0.573424358832268	0.808684740655761	0.605679809581602	0.64724070983287	0.543133824376787	0.745169132896629	0.581874878118555
tou1Root	0.705007825661789	0.771470387810942	0.722265525154795	0.787174949079904	0.698438959941384	0.741753402742596	0.779694307643038	0.710673243051673	0.771516390295885	0.731126466764269	0.782864205314712	0.698179845064384	0.739822612931058	0.779175881965539	0.793421593221308	0.717136055976154	0.763685761197439	0.788212725396756	0.830268142168215	0.688271841363513	0.754283480096585	0.724398656900606	0.795227974742923	0.703415824865462	0.732474684433852	0.738365814749049	0.773702234434934	0.703419377201872	0.752606752380527	0.720167077217115	0.790006307328159	0.751975501420442	0.788197843625528	0.750333487337115	0.837603452955123	0.755316795664046	0.838617373020365	0.756359055922692	0.882894318303746	0.756234638092415	0.82402367812718	0.780932394652923	0.847650784447984	0.775565996051992	0.821942362369236	0.765694247914951	0.843602103736703	0.693479440265143	0.741552206074962	0.646242507219266	0.773546043014707	0.757515756060314	0.7510397787036	0.788615361695218	0.695110732564384	0.767006156155625	0.703986431268956	0.789351586996447	0.716375788257968	0.760075125165358	0.733996472293397	0.796098199148481	0.692288366280218	0.742037796474898	0.712365792350332	0.779441228204048
tou1Soil	0.646245894095187	0.523235327999797	0.715688806721417	0.510911023064781	0.709978702770833	0.570020130465742	0.581652831233453	0.710540814980656	0.651369205786008	0.843799104899385	0.656356608117258	0.799066002179187	0.688335751664406	0.9310123193895	0.654248610933458	0.758935052582688	0.58881878775275	0.876229784419855	0.6557035712599	0.699915620752948	0.63135495891075	0.81276338585734	0.593416401602797	0.731551522693406	0.571912742445471	0.835753288193386	0.553261531582492	0.72461048296253	0.507889006204402	0.834910339584198	0.496210078063642	0.784277426809318	0.721644924612474	0.832452515863223	0.746326344509983	0.76726897110885	0.802358461402242	0.853456629469678	0.829095334490512	0.777577084412575	0.739760929390871	0.847805298274433	0.751654298514054	0.77062024154175	0.747235190979469	0.842775794904357	0.7524844048472	0.651249499640652	0.426009444660605	0.773546043014707	0.386819380057664	0.480994273080505	0.84704610121585	0.485749724603458	0.654564017876696	0.495814067945301	0.700162834740651	0.464255289833012	0.740604100801047	0.58179650982442	0.830655422668	0.585024184653504	0.692682569338432	0.565185112581266	0.770445170679688	0.565164466893773
tou2RS	0.625357813003188	0.545334118561583	0.710526744306305	0.531437447985938	0.6598644408675	0.51730975261401	0.541719532077781	0.690047222054125	0.646478279019948	0.823967124685736	0.654861429017229	0.758526102245146	0.651377360993542	0.913945344417	0.631393429221444	0.725143340173417	0.579769978472976	0.864930551786153	0.652503819936217	0.682709108557278	0.649564000095622	0.788762625276926	0.626550940640167	0.706946490092708	0.576323513198025	0.818686880875811	0.578820424751617	0.698676812792517	0.534951443055369	0.817658745551618	0.527071601790211	0.762256333932632	0.713791164408878	0.81474543568481	0.746885647484211	0.744468019558467	0.806824861842729	0.834251707583333	0.8373688126011	0.76614005593525	0.751309340735801	0.841276024298649	0.766243779310189	0.766707386032722	0.762186988673702	0.832954830141303	0.771566027503683	0.641412812687583	0.48724557511225	0.757515756060314	0.480994273080505	0.369566018746236	0.825276549477917	0.427627370556903	0.638162900720461	0.529137759166635	0.689062198230815	0.502040084062552	0.707602233254695	0.546884832011339	0.812086906391673	0.556713406418479	0.658138196455104	0.541385067899444	0.748886658097323	0.544952721069417
tou2Root	0.8200711393352	0.8512574147573	0.7848015460962	0.8580137299041	0.804175001139933	0.822950054775175	0.842010966735375	0.79565659593595	0.844517495993025	0.7424815218544	0.849309709980525	0.76618951906615	0.81044751871405	0.7040208260788	0.840777943467667	0.770953198167	0.8363592716396	0.742242821461433	0.8695374231546	0.802049401999	0.838520439271013	0.728752913484867	0.8622540846003	0.80309342467272	0.825188939782031	0.728196761725436	0.849830188462106	0.799659841338427	0.839473773240371	0.739072476485417	0.856345185290346	0.803561787709583	0.844823735991187	0.745835033641829	0.882627902503987	0.80662546478712	0.880772172993475	0.755379792103057	0.91673519277722	0.81660613269072	0.873019578389293	0.7718600047236	0.894947992443453	0.833037120758067	0.874246681112215	0.748595218652343	0.89207696564864	0.808360808100757	0.829919984404625	0.7510397787036	0.84704610121585	0.825276549477917	0.58229676351752	0.84145623225855	0.808679135238013	0.849162666524762	0.787521957547986	0.858975348456812	0.802564219739833	0.832749746057528	0.731934931656117	0.85320786149025	0.796412787277383	0.826843660377417	0.744700515911975	0.840660296616513
tou2Soil	0.667544638474042	0.556675266455313	0.732938723040417	0.522869721602937	0.719230379273583	0.552099619278656	0.548563267930083	0.726592555775396	0.670359475080333	0.847718925783125	0.670134420181916	0.806941640176417	0.689793155225542	0.929001449047917	0.631529001883889	0.766554834135167	0.616730643087238	0.874450944273208	0.643778848869617	0.726186171978069	0.681349261863178	0.814286968206917	0.632747091923499	0.753950675028533	0.613944232800102	0.839778195843833	0.590932635934011	0.747630848224228	0.56862717387575	0.842796183457806	0.527895199252589	0.789336447742757	0.722191456993016	0.830766850740404	0.74258483501845	0.768956997117633	0.815598909871229	0.854916465427917	0.83299068669795	0.790371556925166	0.756601978583506	0.850737449176816	0.763190085230627	0.785935650983953	0.769964132054929	0.847816186756053	0.771521031046305	0.695378091674786	0.520347184233891	0.788615361695218	0.485749724603458	0.427627370556903	0.84145623225855	0.378058528893195	0.686736148988922	0.563055092480823	0.728196018880893	0.508753191638203	0.749718981152646	0.562429491874161	0.831573936891757	0.548047215926448	0.705339203296743	0.57347824361459	0.774834892945058	0.545771891438797
tub2RP	0.514542932578083	0.620256847397033	0.666146212419733	0.652794238442483	0.530880258786734	0.609947272553267	0.67560680897745	0.576086081890283	0.640371986892792	0.759289200466667	0.662910407080483	0.649036130212033	0.667145473620067	0.8750939795032	0.725931904644356	0.631847949715333	0.6037882606968	0.835662984577167	0.74449928553376	0.531575485156578	0.63286063854584	0.755091716985356	0.689486342409567	0.555975538014007	0.585778037316621	0.779127905750885	0.6503104446712	0.566508988665364	0.604842839759443	0.758434122509006	0.671095789506244	0.685290061944022	0.71390815747248	0.772048755360072	0.779416351789796	0.69457425926772	0.782808019092992	0.789890913819952	0.845776719142393	0.68192999952	0.749041812702773	0.806299300119567	0.780303171705106	0.694109567099318	0.737091770826652	0.789721177725881	0.766538245374497	0.528706319395	0.607929378998583	0.695110732564384	0.654564017876696	0.638162900720461	0.808679135238013	0.686736148988922	0.4774630463528	0.589572279053213	0.572945123841543	0.630068807311275	0.599858979481067	0.643914952210529	0.7503765973376	0.696198339182545	0.544676551172144	0.59397998745695	0.692509721087808	0.667789671073537
tub2RS	0.601804331044578	0.512939551912578	0.692066037687937	0.535369960546188	0.676988857515833	0.580018554266094	0.617602596768633	0.673706682919188	0.631610407087594	0.836633195293792	0.651803609552555	0.785606601977953	0.694921039743937	0.933200228103125	0.686800978085437	0.728314679947937	0.531807983105402	0.876391455512583	0.66339272020115	0.65182496679901	0.586052931627596	0.808366693094521	0.591908098829894	0.690759113176338	0.536657547523803	0.830031102581483	0.553678379695217	0.6891506661887	0.496508846310656	0.833151251703729	0.535929072214283	0.763693974061557	0.718408542699238	0.826354823336764	0.761506938645803	0.7508895939039	0.790958366211914	0.84035447717333	0.8398161210442	0.7574844237457	0.728590001289246	0.842900442534607	0.753952736011512	0.744428545809048	0.724477639156603	0.833087232499746	0.743432712366842	0.629112647301732	0.477183968765227	0.767006156155625	0.495814067945301	0.529137759166635	0.849162666524762	0.563055092480823	0.589572279053213	0.369243585399953	0.64744595804333	0.40902985691123	0.70985112280339	0.592288509332857	0.818025673568354	0.624875391747141	0.656965881603125	0.537321108912417	0.75590802676178	0.58263354149166
tub2Root	0.587811409665143	0.682191135315447	0.673854319379167	0.705429624700465	0.601243897889548	0.675856878671214	0.727001995521795	0.63206243002425	0.699559996892973	0.747105602768571	0.717610109937482	0.685307019731929	0.713856756903071	0.839234596095643	0.76030643047981	0.658243327629714	0.657074899778755	0.801257191966869	0.777609145531757	0.602525545018214	0.684939525976838	0.749167936310397	0.735259976687179	0.615335277834021	0.650846479612264	0.762953113980916	0.700801881835943	0.621215376550738	0.663062012172888	0.746540309243333	0.718277134618824	0.717477123566428	0.749849166186272	0.756658654466312	0.80548955795469	0.721357767521529	0.803534138780384	0.778124142961459	0.859198709142014	0.711698323728771	0.775955600478628	0.786417280428582	0.804026017336148	0.72409050022408	0.768051542420342	0.767604871759745	0.793448701125239	0.597049852365398	0.664001234251143	0.703986431268956	0.700162834740652	0.689062198230815	0.787521957547986	0.728196018880893	0.572945123841543	0.647445958043331	0.553590913212887	0.677971036701835	0.658319031203262	0.697392362004725	0.743330161694196	0.7391434402935	0.611707303439345	0.651280097445524	0.69691107416562	0.710376271978594
tub2Soil	0.628737714005281	0.496739308240641	0.704211934891562	0.486820575838687	0.711580532442521	0.58162831945518	0.592896509497797	0.708648345324015	0.651122946126992	0.852531727785062	0.65669608186761	0.825671407809719	0.728809397403891	0.94817930538175	0.681320876833979	0.767959823566	0.56603323006667	0.88240829796274	0.639191784992075	0.691411411778552	0.616738741983054	0.824978308034695	0.574794137752051	0.730735069547544	0.561945290637115	0.84819958379342	0.541314073780363	0.726120045520229	0.505561081332852	0.849485718011865	0.4868926841212	0.788815073457594	0.725972351826966	0.838279989903772	0.7507336305752	0.76762012473785	0.799835340909641	0.851621587154402	0.831593223703699	0.7791995838823	0.730351386116562	0.84763280835646	0.742079120759062	0.762245082463764	0.730798798003759	0.843736391802522	0.736350797351588	0.666796054501598	0.482986830804535	0.789351586996448	0.464255289833012	0.502040084062552	0.858975348456812	0.508753191638203	0.630068807311275	0.409029856911231	0.677971036701835	0.330011960855828	0.744872156900094	0.587312895022853	0.834709242607865	0.587765527931008	0.691883096273875	0.552849630480573	0.77430617524873	0.552017904973504
tub3RP	0.557146965841688	0.683243801333229	0.702075338361861	0.717755422096458	0.545114003896195	0.642952838828896	0.714795478494198	0.570707923198229	0.681248757295729	0.752601641001166	0.706067705114406	0.631000960524937	0.665614548299646	0.848491462382583	0.74130385811425	0.660928742510333	0.678195190560107	0.823741020835708	0.788338680857633	0.546886078614708	0.685037160102989	0.760468408151453	0.749205143734974	0.5939157559191	0.654966179185417	0.77944242503475	0.718064753494483	0.621917099544517	0.69566667336881	0.761664031428194	0.752154383436755	0.656359940453514	0.715626746662678	0.762908981038965	0.788501129429522	0.6758704960676	0.784627846579104	0.788092924499607	0.8510956750844	0.6589547554974	0.761654643342194	0.796847639176065	0.795679117297289	0.685937326015009	0.754693107243	0.783193544557666	0.787501697096328	0.617655781560321	0.699452630306995	0.716375788257968	0.740604100801047	0.707602233254694	0.802564219739833	0.749718981152646	0.599858979481067	0.709851122803391	0.658319031203262	0.744872156900093	0.535533146568847	0.653035689373107	0.742069748786229	0.710720638318224	0.573436975617944	0.651108496498514	0.696317997883484	0.719394711694577
tub3RS	0.583580061342071	0.493839235222982	0.704014153818666	0.49483875512875	0.632868355191095	0.457963379751598	0.496482646500116	0.620944187972715	0.554778731263812	0.806435118171524	0.561661107948491	0.750335717799375	0.60855307987625	0.9102818364005	0.554586417854691	0.739443028181071	0.601811741072591	0.859497327897226	0.665645627690471	0.638837256346607	0.622214095731795	0.792812823364135	0.62442034657521	0.691703443153871	0.57563231158605	0.814927353172344	0.586687717125333	0.706106284430567	0.580330840085928	0.81216117585303	0.598504768283847	0.698727169951726	0.597037869409453	0.788334942376061	0.636877531952209	0.672239081453915	0.730864500779411	0.82732397227199	0.762219819352607	0.696650563487128	0.661069090063776	0.808641943045735	0.670310815284348	0.692720688059468	0.675373772598331	0.805146796629541	0.683122587349595	0.673042839939826	0.573424358832268	0.760075125165357	0.581796509824419	0.54688483201134	0.832749746057529	0.562429491874161	0.643914952210528	0.592288509332857	0.697392362004724	0.587312895022853	0.653035689373107	0.335808347174184	0.789422481823054	0.386381151207429	0.641455311514804	0.530356926976834	0.736871762870496	0.548311476887822
tub3Root	0.748863273180166	0.805717505007208	0.746236599005944	0.821203102404646	0.754152842615806	0.792315596924104	0.823478031556458	0.742465217193271	0.803084447909417	0.736672959701555	0.812085715423979	0.737170497741896	0.786869964971354	0.73286614349825	0.827187004828417	0.745841603719334	0.807591245959905	0.739221854901653	0.861887419818734	0.723896003385472	0.799422066847294	0.725630105244019	0.835208057815343	0.74545118933675	0.782837555592167	0.714301239676159	0.817510909906544	0.758042785004489	0.808602609680369	0.729835881167591	0.835268918494539	0.762241044410542	0.801156963460078	0.727007424160768	0.846544102483678	0.766196806744483	0.84801735527026	0.746521727619976	0.889810060130958	0.770099157830483	0.837522314770617	0.761961993198637	0.859180760390867	0.786938935832565	0.83864729733872	0.734779373522959	0.858374104601511	0.764926566045684	0.808684740655761	0.733996472293398	0.830655422667999	0.812086906391674	0.731934931656117	0.831573936891757	0.7503765973376	0.818025673568354	0.743330161694196	0.834709242607865	0.742069748786229	0.789422481823053	0.641649250206375	0.822337783775266	0.736982023072826	0.786259070355806	0.714803403932521	0.815637031594031
tub3Soil	0.639663310677203	0.512987117709484	0.735982986819604	0.478499380471015	0.691811932348187	0.488298011297289	0.483575953765633	0.681603868960391	0.587969022865367	0.838552559789833	0.57676555175114	0.805553142855562	0.652754748327484	0.930160386398188	0.552311704540417	0.784116399469438	0.648827911222214	0.872865857587198	0.650575760867325	0.701578212761125	0.666193026978787	0.819273323916882	0.62476558922266	0.752710390340488	0.626086393130865	0.840044280716358	0.5998368702663	0.759859272916041	0.61308904736537	0.840924336629693	0.590595891844567	0.739219775436567	0.610790332490333	0.813737884293018	0.612496732078725	0.697724411175288	0.735182180078133	0.846827455294947	0.741843699967281	0.729408167658513	0.659592612519733	0.820385207226532	0.650209249439188	0.723955900806326	0.684054083555009	0.826378495252353	0.67169692254872	0.726166815278616	0.605679809581601	0.796098199148481	0.585024184653504	0.556713406418479	0.85320786149025	0.548047215926448	0.696198339182545	0.624875391747141	0.7391434402935	0.587765527931008	0.710720638318224	0.386381151207429	0.822337783775266	0.310512717197078	0.695163133541584	0.571365351441484	0.771518008654574	0.543164834951035
tub4RP	0.521473033249292	0.647451132012521	0.671322709978722	0.680712725446896	0.510387910417555	0.611080933954354	0.684272983589771	0.568547016794917	0.662334116863636	0.745055701402583	0.686879599645864	0.617072880594854	0.648796639099437	0.854091039647667	0.728505293125555	0.621416351160667	0.627024765846464	0.824922231829444	0.761114770747417	0.512222721744889	0.648279555626206	0.741990403397232	0.71538128452423	0.562549536223367	0.612243293231481	0.770187888368834	0.677052923631244	0.573047596070794	0.641272970817464	0.748387373033243	0.703535562730489	0.655284154266951	0.702818361869795	0.753681365498048	0.775711310764089	0.663552316027667	0.771506968566605	0.780052103661262	0.842492783602408	0.651163823104134	0.745722186414745	0.790787077664345	0.779871538886549	0.67308119143963	0.734989422999964	0.775373196298268	0.766964190211367	0.554739193576887	0.64724070983287	0.692288366280218	0.692682569338433	0.658138196455104	0.796412787277383	0.705339203296742	0.544676551172145	0.656965881603125	0.611707303439345	0.691883096273875	0.573436975617944	0.641455311514804	0.736982023072826	0.695163133541583	0.480231673327458	0.586984323102951	0.672699202844963	0.672905568428005
tub4RS	0.558111240308563	0.508471270899479	0.663496888546472	0.532074411215417	0.608152785406889	0.512484333960521	0.560947537835625	0.607715312094541	0.575458427498417	0.796515428664167	0.595979379170386	0.734789017411688	0.640087953692771	0.90988996023325	0.643159789898972	0.69709455210275	0.5422270314425	0.855221925224805	0.6660639540232	0.592834316270333	0.583517721627105	0.780070853036204	0.609826768670922	0.660028981476142	0.544259711917673	0.805560015121061	0.569436665218745	0.662834127112439	0.531210706912851	0.803388395160299	0.573404882708005	0.698356066517354	0.650781419299633	0.786089043152952	0.710528429889978	0.683597747854	0.747131137705521	0.817068965988857	0.808582262290525	0.692623429321733	0.685598744236022	0.810823960640149	0.713835166963672	0.683280368855083	0.677593904508131	0.79774014075375	0.7005803888461	0.618822798713327	0.543133824376786	0.742037796474898	0.565185112581266	0.541385067899444	0.826843660377417	0.57347824361459	0.59397998745695	0.537321108912417	0.651280097445524	0.552849630480573	0.651108496498514	0.530356926976833	0.786259070355805	0.571365351441484	0.586984323102951	0.432451144380583	0.712123757338234	0.529875861325396
tub4Root	0.690236448721234	0.753024218246406	0.712208725888771	0.768454857697062	0.690475795940166	0.734789197541609	0.77250342185914	0.685981693582656	0.753090578955226	0.719899492695594	0.764739659655437	0.689376142469953	0.730834946010906	0.755360464810813	0.781260807639312	0.690810066371313	0.738752855800536	0.767884661973708	0.811945390136775	0.66977576226774	0.741479954381658	0.723711856993716	0.785014775484547	0.699330129844487	0.72693441746989	0.738391949291472	0.763011394865525	0.696968262395137	0.746935680658044	0.71740065043563	0.780921116631833	0.722883761557927	0.760531057117929	0.724486631539964	0.812714594179017	0.72722005805475	0.815349001535304	0.753872406829116	0.86493106095325	0.728786906587737	0.796046799467309	0.759904567257889	0.822796123915004	0.748224405755785	0.796786850769848	0.74831972225642	0.8171449121	0.70468181265454	0.745169132896628	0.712365792350331	0.770445170679688	0.748886658097323	0.744700515911975	0.774834892945058	0.692509721087808	0.755908026761781	0.69691107416562	0.77430617524873	0.696317997883484	0.736871762870496	0.714803403932521	0.771518008654574	0.672699202844963	0.712123757338234	0.642324360599148	0.751372578973839
tub4Soil	0.633180811561484	0.529413888928547	0.698053248884604	0.513468571665719	0.694888186860646	0.54541005183568	0.546285163254266	0.682510187221	0.612161597117664	0.825050878324875	0.61268064208936	0.802421914464891	0.684400345142515	0.929481767376563	0.625539594382167	0.75703745954825	0.609320638409429	0.863331009957938	0.636206204605288	0.679216735138104	0.6356089978669	0.805342937460437	0.602106632111188	0.734098046184594	0.599520289033351	0.828823028213176	0.578567602564334	0.734345823399546	0.571103108077121	0.830460238839943	0.556937845698437	0.742689120262766	0.664124261043751	0.805656117168781	0.692591576476554	0.719340668404562	0.755202631334672	0.831858944223732	0.788690117153419	0.738029535742337	0.690828785529166	0.819592916180715	0.703857933806358	0.72276061797266	0.691678148346746	0.816529607295286	0.69439944720605	0.700253269718803	0.581874878118555	0.779441228204048	0.565164466893773	0.544952721069417	0.840660296616513	0.545771891438797	0.667789671073537	0.58263354149166	0.710376271978594	0.552017904973504	0.719394711694578	0.548311476887821	0.815637031594032	0.543164834951035	0.672905568428006	0.529875861325396	0.751372578973839	0.48788662646643
